Time_0h,Time_0.5h,Time_1h,Time_2h,Time_4h,Time_6h,Time_8h,Time_12h
0.012532844758075774,1.2402765597086023,1.9835465213376107,2.745792369085607,3.131708430141585,3.1764076555268645,3.160702330071375,3.2297680216212767
0.01641207823968666,1.25926128728742,1.9943729348118333,2.7811101982166804,3.1195691495644784,3.176434551358866,3.176324477846574,3.2209096002408177
0.011093142076367428,1.2893782219035974,2.057554484458897,2.7336936278913946,3.123359764416403,3.167591827262869,3.183681552084878,3.2160703810494344
0.0,1.243977710460472,1.9830292787176085,2.7472308180248883,3.088911291533947,3.124722764204967,3.169186677846948,3.1483297143077493
0.0,1.2416654273188596,1.9606392001700081,2.759224746787698,3.1294809267286188,3.1544304063051563,3.1498680169642514,3.1573851188979076
0.008813762840631683,1.2408263611144081,2.0186627746992905,2.753751645626072,3.0732346657449976,3.1020732519852094,3.197853505070356,3.237096903589777
0.0009369535177625565,1.184617503661073,2.011701019572757,2.7282483759227323,3.1294150765601265,3.150838766449693,3.2210350012375484,3.199598269676761
0.009129788727227871,1.2716022584995081,1.981709380613627,2.7827166629918807,3.124081015821651,3.1843826503752415,3.206811778227813,3.176146421581502
0.03235875656905248,1.1976701438849386,2.019619261458831,2.690722643045398,3.095007518983112,3.179949476352014,3.211652712487869,3.165344628385802
0.0,1.217632880386233,2.0425821653009937,2.769520034812345,3.1162756632505664,3.2061573733682502,3.19222949446873,3.225482242478804
0.024484157668476884,1.2498825532779978,1.967826620635036,2.7409774156701268,3.0933695824350687,3.1972972854127937,3.1730765790065436,3.198207364891952
0.0,1.2156525991514875,1.9670350635049043,2.732225188768138,3.092774406386355,3.1569485479476356,3.2262975930618416,3.1728912758952883
0.0,1.2588026443584115,2.008900704387496,2.688303650266469,3.0921422929744318,3.1802126854815067,3.215327430290291,3.1585151314280635
0.0,1.278143411675871,2.0045372855318058,2.8125775585888646,3.1726963489080204,3.1746163320931027,3.1511980142342932,3.2230487880883727
0.0,1.253286847818036,2.004302456913251,2.692126809516827,3.1495115369727342,3.2069255170147595,3.213280956414383,3.189771123240841
0.0,1.2389142708039074,1.981947534877818,2.727578433789709,3.1140938323455063,3.1509496341843706,3.1833250186509217,3.2003058217140348
0.008083354846639529,1.2583777736688857,2.0054648719436665,2.731089080718739,3.147376835654454,3.20743967790275,3.209238283473214,3.2065281741139904
0.0,1.2441086851797107,2.0048238236482296,2.7314826613903356,3.128737554359262,3.205703175508493,3.181936717601599,3.2246671883564977
0.005084934002855731,1.2572053072353293,2.0102908507409083,2.750772813371339,3.103450684080558,3.1525246388202914,3.1805667731685787,3.1735364309523346
0.016676136388120176,1.2450287432370934,2.0385377935778264,2.7357439718502277,3.1061597444776674,3.181753223932657,3.1918826393742155,3.203702783234033
0.022957594735945972,1.2491488860437454,2.060979160414908,2.7297883459066057,3.11574665403489,3.1496839743993683,3.1655414039064658,3.145577016205993
0.0,1.2857367711155547,2.0183878199358123,2.740140038955763,3.0982492854770474,3.1623448440549886,3.179706868203512,3.2145417186277356
0.0,1.248838650771429,2.025302218012961,2.7152920642566833,3.1447364784875997,3.1725185981895576,3.1732353462198204,3.190785951377821
0.01567917001242084,1.2480463569031872,1.990132194429871,2.7019232206431902,3.0913017631794193,3.1657347630983854,3.1686322626352186,3.2108446416295044
0.0,1.2381895304041217,2.0207196731684673,2.7005453364299963,3.11460025556799,3.196931473129822,3.2074461588406025,3.2218555225308116
0.01510775286219321,1.2469491495135676,1.9867589643022148,2.7548271139674974,3.149116514711023,3.17655826459881,3.201045540190751,3.188119622021723
0.04417437152787004,1.2564239081981707,1.98931739025748,2.762983897887917,3.114994455254236,3.218118038921213,3.204586565749469,3.209130085842079
0.0,1.235205916375101,2.0106487005764326,2.7365706557210014,3.116985208714094,3.1570190880775226,3.1459302085472713,3.2129787184655814
0.030291333680314808,1.238029877552088,2.0183303484567148,2.753367010427101,3.083144669221598,3.142598919150881,3.1732583216128876,3.206492666162909
0.0,1.2092973690499218,1.9859853716654317,2.7717197207592577,3.090253811986464,3.2029371761728003,3.207116502989451,3.187509719413146
0.03986567098363298,1.2459416435092805,2.0302449863137313,2.7478583273429926,3.126552501021861,3.1545818278907296,3.162947014368248,3.199575543421876
0.0,1.2814185526920443,1.9720690256543747,2.750850371077496,3.11548895710014,3.1816068419726005,3.2008856383574606,3.2185866799133427
0.016381204148803626,1.2515141054090242,1.992257526277116,2.734999000449127,3.114306390937431,3.181276705238929,3.1726422855934073,3.1998286786083074
0.0,1.2596577119849357,2.0020576388074827,2.68716403915419,3.129813791534126,3.214870321097718,3.1958526014878923,3.165992065933208
0.0,1.2454365092562336,1.9784298186741571,2.7447437983812777,3.105878625758531,3.1708486082446177,3.1820286062917145,3.1817218707050596
0.0,1.2591909487524613,2.0001698434840574,2.8033198371921313,3.118515282038866,3.1709280776300104,3.133070520780475,3.185752711858559
0.0,1.223268189392507,2.020416079352163,2.7762941687725977,3.1207360532212145,3.1983222638232878,3.1899731472129607,3.199534344327084
0.0,1.2545055170915274,1.991737171677561,2.7525421592425614,3.133899914883129,3.1676035399525233,3.194707939648961,3.189015011885217
0.005759734936623085,1.2629877119281159,2.017924017310884,2.746640210805132,3.1032958861469218,3.165284635384699,3.1689496980951413,3.151693380258969
0.0008894258174905678,1.2275975582710705,2.0366134126559006,2.723371954608436,3.114560348256536,3.1958782053697457,3.1927597794229783,3.1749307691122133
0.028668747293308962,1.2854363787640535,2.0093116257482295,2.7516701612847005,3.0882710358345653,3.1758015997819427,3.1644547882391914,3.216042109769735
0.0,1.2464201329765228,1.9989237611513704,2.748774554557727,3.1216979462973944,3.17234400093429,3.218370544927643,3.1971192251889886
0.0,1.27257534387309,2.0173691542526075,2.7476312715734856,3.097190078291723,3.1645953290543263,3.197383156490869,3.179039830662638
0.008249844799993822,1.248987275657937,2.0045720390436257,2.75750490890815,3.09833072640901,3.2087457285537706,3.1732448938445272,3.1901398552466285
0.021113526208963854,1.2568602273697433,1.9756532458347253,2.7784970081157474,3.138815849564153,3.1905379804926137,3.166817480565202,3.1821077107380735
0.012220526578253732,1.2761459949468177,2.0277331419220785,2.760742167439319,3.1115045198066817,3.1494447700296484,3.161878765380619,3.140270053655864
0.0,1.227407206012844,1.9974202488681947,2.7517539001824383,3.132369546943769,3.1551512143508496,3.158384201165,3.2326693454342776
0.016957739547177126,1.2143842029789746,2.0293784580443317,2.773181113852357,3.074243049082025,3.1926877529725117,3.154184854908318,3.1685034870092723
0.006648863218581188,1.2407330360584994,2.0081475087451657,2.7660217673112983,3.1160122730354014,3.2044328001861473,3.1418375306012445,3.199467006072342
0.003068333518209022,1.201632507458063,1.9934423836200208,2.7619030122909183,3.11353310267485,3.1629804504743793,3.172036514321947,3.174439526638815
0.0,1.2405775791152582,1.9864738940339561,2.7461440647495774,3.0788549985403373,3.164942995842618,3.165284314231195,3.1613400586945257
0.0,1.2504881847990146,2.044949501944221,2.743789583601461,3.1129147571756937,3.121136260221909,3.1785929543747327,3.1787090238842226
0.0,1.237117532078973,1.9991732200304377,2.7712105082958614,3.141474428852784,3.173955431562224,3.1664362120005674,3.236568475006177
0.0005555174501879952,1.2300728133255039,1.9997422805560814,2.74971776371019,3.0925085035876467,3.2059038327136946,3.1796668876779624,3.1960422081472757
0.028184670164107046,1.2629191308873384,1.9791405923816707,2.717887635510724,3.1204534590298247,3.1520324063859926,3.1521325212043507,3.161086302911301
0.0,1.246271532832441,2.0010244196864053,2.789190962625637,3.113123651965508,3.1695296369758745,3.2017965673231448,3.191057679023619
0.010834002337342843,1.2022206430575009,2.0135204006354814,2.7651297223558986,3.1176381304361573,3.2021224927628977,3.222761709842898,3.1714596245977615
0.005508143357085126,1.2709398309449516,2.0077996033823906,2.756549507697608,3.0614517520204227,3.16095498061397,3.177290428474267,3.2161222224495187
0.01347681726267361,1.2267587492153262,2.0032782266070384,2.7451432737266535,3.1039397439021976,3.180816186210327,3.1744789992326106,3.2014168569855896
0.0,1.2472233980594694,2.0033005826002848,2.7518904190259335,3.1290678387041497,3.135801823880503,3.2042579862471343,3.2080745372409867
0.0,1.2771456763502327,2.016145905445676,2.7410767232680584,3.1182667016581314,3.192726256809325,3.1938294888489254,3.17511821470888
0.0010757762721496193,1.2497651718549336,2.047493874298074,2.7108588123901742,3.117904603218457,3.190380067215071,3.1593727483384155,3.1854594382859456
0.0,1.2366758616378846,1.9884900617653416,2.7298338267977473,3.0822892973551124,3.1438354540393183,3.1512645646219553,3.1776899360873005
0.0,1.2801892620592055,2.0117083901962642,2.773473241457475,3.120036887316084,3.1390101191062247,3.1513413427336117,3.1807825019711617
0.019941073269124966,1.258699652509231,1.9818199675463815,2.7133460439400885,3.102652460262427,3.1902064139059774,3.179983839292464,3.2025782489287793
0.0014413578522694355,1.2451205932335434,2.017575315485064,2.721767615173633,3.136319408620135,3.1655919307314364,3.2000572267205136,3.2062466610429627
0.014577265764995065,1.2443409159381262,1.9473033163792914,2.746451488556572,3.153599668413848,3.18526473680996,3.1554074351804275,3.203633030674407
0.0,1.2696394302450371,2.007903136093447,2.7426764580909992,3.1274883014186163,3.180701418479412,3.1609254035675516,3.1866355477622506
0.02183141856159374,1.2439329210309626,1.9913311355174472,2.7481894844338584,3.1353504042864566,3.1710450677240485,3.156956427327356,3.239578473214741
0.042338454405198074,1.2730325457105387,1.991476694806214,2.736414473628372,3.0998995815302486,3.2182433377675403,3.1834564284154294,3.2087675217134164
0.01887154110904185,1.2621844864867973,2.012008676466458,2.713449125191694,3.1346309753470383,3.1016078883474245,3.2021767847805997,3.1748184902106
0.06856602434482484,1.243819741711721,2.03734907367927,2.760035911392184,3.1450275219451878,3.182907760123876,3.1684511259831027,3.2068930181806348
0.0,1.2199966638220061,1.9997689679301094,2.730047816884336,3.1088846864332953,3.155778813195206,3.1741053152570013,3.2176317403372163
0.0005976444115433265,1.1912464401753324,1.9711540086763215,2.7640869980680782,3.0700042053521375,3.2061464409799707,3.2037014256244283,3.1898654227559944
0.0,1.2603066517689765,2.0264338415707863,2.764325858782592,3.073687950442819,3.1645967021144834,3.09720434507225,3.1970516528882578
0.028676769163718915,1.2458977772950244,1.962326911107037,2.748145718534332,3.091081213414067,3.168526611080686,3.172357278069915,3.1662258157436116
0.01963717091572653,1.2358878917986469,1.9821653009779978,2.709029377454617,3.105131502707137,3.167724589425789,3.1385876643727633,3.199297491741166
0.0,1.1917518958773994,1.9590403436848849,2.6942263855290096,3.0846208724719104,3.1477235125746654,3.2108914416507406,3.206297558093111
0.025566484143397492,1.2822862013812066,2.0255431988241144,2.75964091437651,3.144069460242929,3.2000726452979684,3.1629566289917457,3.2238693902693765
0.05192237426568397,1.244823724205514,1.97338538274199,2.7462573198456814,3.1014914092563535,3.150765427749087,3.1413141053670772,3.218629150920832
0.0,1.251440813526153,2.0386707731078615,2.706175391843964,3.1310775808640123,3.1961528584014745,3.1833024752967836,3.1891954030193665
0.009822532091721469,1.2165758852150281,2.0266147200571254,2.728825398311117,3.1126617357976976,3.2161968286771803,3.1680026049330947,3.166950515486274
0.025052549609963892,1.24551741671624,1.9801464923720058,2.7396944430301984,3.1344793837248908,3.1433139452089787,3.227166361454124,3.1733172036446233
0.018720180642482768,1.2213935578422714,2.0139357511439147,2.697961340727871,3.143328333959262,3.182818372985944,3.158591210142213,3.159545885928908
0.0,1.2610141606854675,2.0131390941154956,2.7456453690283658,3.166768299293113,3.2190666562240557,3.1627471560546545,3.2079113557267838
0.024540347030139992,1.22507677622321,1.9351939903151751,2.7608932955036853,3.1732854025599515,3.1976273538994255,3.1915188844569005,3.18589245508206
0.01964240421910943,1.2622934362658833,2.0173481120045693,2.775079864263207,3.138087759544755,3.1664171322548245,3.1852256069732983,3.2087977981675966
0.0,1.2671834095396846,2.0183843025738955,2.7673916455119447,3.1005342547874073,3.2257305453675076,3.1801373289155297,3.1801512848330895
0.0,1.2426521332443685,2.0343356170716484,2.688694918013685,3.104698386101086,3.172530738713918,3.158816580918641,3.185179218285396
0.0033549331895754587,1.2227174905178364,1.9828163242177923,2.7444660862311707,3.109146031921176,3.1842151726626144,3.1893470020348227,3.1621922014686508
0.015467992385685388,1.2903349989616548,2.0161334119268077,2.7342487698029125,3.1398382920824046,3.1807418114286494,3.1842528483961847,3.177345565108048
0.0,1.253307767985556,2.020548013171444,2.7428215966606206,3.1146377279599595,3.1656830691583955,3.223043191541321,3.178808804927184
0.002261265503705173,1.2239969774931847,2.0000538244104886,2.7205910372846067,3.1314802009884835,3.1577724184929252,3.1723671255749344,3.2176342323008154
0.04960656340509109,1.2142680337322636,2.02104076114817,2.7494304765417263,3.057728885369459,3.1740907005129086,3.1716917228956225,3.197809752991942
0.04486525541167661,1.2344153472859865,1.9692427123636418,2.729309392436895,3.1280965679507746,3.138974789587638,3.167349088685938,3.177840348514299
0.0,1.2298313216425945,2.009219931375362,2.707463750446583,3.1210927564104285,3.2085048745057967,3.191429330419293,3.200555313285794
0.0,1.2712814303357065,1.9918796186057817,2.7642564114422212,3.0951921514000937,3.240008366079095,3.1281748424286406,3.206682504651196
0.0,1.2685223717005016,1.9902539842502267,2.7768065181211163,3.1267455692557493,3.127919607923623,3.1856594689659077,3.2161664265476975
0.03099956201065528,1.261912972157268,2.00346063518572,2.6992334931168536,3.115511283040043,3.2083197604607374,3.206901529615474,3.1519584384863055
0.04176858148698902,1.2361248873450996,2.037121188777321,2.780109106211714,3.123943201761604,3.1932051793575185,3.1777936125327577,3.1399409309199946
